year,species,port,county,lob_zone,weight_type,weight,value,trip_n,harv_n
2021,Crab Atlantic Rock,Stonington,Hancock,C,Live Pounds,144267,97478.95,1618,90
2021,Crab Atlantic Rock,Vinalhaven,Knox,C,Live Pounds,6723,3510.7,184,24
2021,Crab Jonah,Addison,Washington,A,Live Pounds,15341.85,13842.66,285,15
2021,Crab Jonah,Bass Harbor,Hancock,B,Live Pounds,8589,6737.65,85,9
2021,Crab Jonah,Beals,Washington,A,Live Pounds,378770.6,292034.63,3253,144
2021,Crab Jonah,Blue Hill,Hancock,C,Live Pounds,70332.15,30363.67,130,18
2021,Crab Jonah,Corea,Hancock,A,Live Pounds,17001,15191.4,158,15
2021,Crab Jonah,Friendship,Knox,D,Live Pounds,48196,27500.2,204,11
2021,Crab Jonah,Milbridge,Washington,A,Live Pounds,37499,23188.55,191,12
2021,Crab Jonah,Other Maine,Not-Specified,UK,Live Pounds,646476.1,523263.293,3148,278
2021,Crab Jonah,Port Clyde,Knox,D,Live Pounds,26792,20727.1,109,9
2021,Crab Jonah,Portland,Cumberland,F,Live Pounds,2233,2703.3,27,8
2021,Crab Jonah,Spruce Head,Knox,D,Live Pounds,73787,95511.5,221,26
2021,Crab Jonah,Stonington,Hancock,C,Live Pounds,81905,36369,1176,63
2021,Crab Jonah,Tenants Harbor,Knox,D,Live Pounds,19539,16689.1,95,13
2021,Cusk,Other Maine,Not-Specified,UK,Live Pounds,1435.81,741.96,41,11
2021,Elver,Addison,Washington,A,Live Pounds,52.55,84653.85,52,21
2021,Elver,Bangor,Penobscot,D,Live Pounds,660.89,1456303.6,382,101
2021,Elver,Belfast,Waldo,D,Live Pounds,256.98,391790.25,165,42
2021,Elver,Blue Hill,Hancock,C,Live Pounds,164.94,297680.4,169,25
2021,Elver,Boothbay,Lincoln,E,Live Pounds,36.2,63792.95,40,8
2021,Elver,Bristol,Lincoln,D,Live Pounds,18.77,36556.6,7,4
2021,Elver,Bucksport,Hancock,D,Live Pounds,2.98,5437.55,5,4
2021,Elver,Calais,Washington,A,Live Pounds,186.73,293801.37,105,42
2021,Elver,Camden,Knox,D,Live Pounds,190.73,311995,151,53
2021,Elver,Corea,Hancock,A,Live Pounds,6.36,9643.75,8,4
2021,Elver,Ellsworth,Hancock,B,Live Pounds,460.95,966291.52,204,63
2021,Elver,Falmouth,Cumberland,F,Live Pounds,863.78,1475021.13,255,89
2021,Elver,Frankfort,Waldo,D,Live Pounds,30.02,62076.5,57,4
2021,Elver,Franklin,Hancock,B,Live Pounds,224.97,460274.88,113,37
2021,Elver,Friendship,Knox,D,Live Pounds,40.87,74175.45,20,6
2021,Elver,Gouldsboro,Hancock,A,Live Pounds,136.1,231120.94,114,30
2021,Elver,Hampden,Penobscot,D,Live Pounds,41.67,91926.2,62,28
2021,Elver,Harrington,Washington,A,Live Pounds,15.5,30004.5,13,5
2021,Elver,Jonesport,Washington,A,Live Pounds,71.98,93884.86,89,34
2021,Elver,Kennebunk,York,G,Live Pounds,322.67,619877.2,136,46
2021,Elver,Lincolnville,Waldo,D,Live Pounds,81.91,153390.1,31,5
2021,Elver,Machias,Washington,A,Live Pounds,478.63,984635.02,237,62
2021,Elver,Orland,Hancock,D,Live Pounds,353.81,646214.99,212,57
2021,Elver,Other Maine,Not-Specified,UK,Live Pounds,1328.68,2489055.71,866,227
2021,Elver,Pemaquid,Lincoln,E,Live Pounds,596.78,880749.75,291,73
2021,Elver,Penobscot,Hancock,D,Live Pounds,18.87,39189.75,17,6
2021,Elver,Portland,Cumberland,F,Live Pounds,357.46,533735.25,252,109
2021,Elver,Prospect,Waldo,D,Live Pounds,18.08,33487.18,15,5
2021,Elver,Rockland,Knox,D,Live Pounds,3.38,4926.25,4,4
2021,Elver,Rockport,Knox,D,Live Pounds,140.64,216959.5,71,25
2021,Elver,Steuben,Washington,A,Live Pounds,256.63,476579.25,100,34
2021,Elver,Sullivan,Hancock,B,Live Pounds,98.39,205257,70,22
2021,Elver,Surry,Hancock,B,Live Pounds,59.1,110253.98,91,21
2021,Elver,Waldoboro,Lincoln,D,Live Pounds,650.12,1141989.75,370,80
2021,Elver,Warren,Knox,D,Live Pounds,789.98,1582192.15,294,76
2021,Elver,Winter Harbor,Hancock,B,Live Pounds,87.67,126178.85,72,23
2021,Flounder Atlantic Witch (Gray Sole),Other Maine,Not-Specified,UK,Live Pounds,47639.15,73196.91,163,20
2021,Flounder Winter,Other Maine,Not-Specified,UK,Live Pounds,111.5,203.97,27,7
2021,Haddock,Other Maine,Not-Specified,UK,Live Pounds,192092.13,319544.03,240,23
2021,Hake Silver (Whiting),Other Maine,Not-Specified,UK,Live Pounds,5443.14,4825.5,47,14
2021,Hake White,Other Maine,Not-Specified,UK,Live Pounds,242625.33,390121.57,363,22
2021,Halibut Atlantic,Other Maine,Not-Specified,UK,Live Pounds,25950.7,148986.96,250,94
2021,Halibut Atlantic,Port Clyde,Knox,D,Live Pounds,1194.95,9510.73,18,4
2021,Halibut Atlantic,Portland,Cumberland,F,Live Pounds,2803.41,20467.91,34,12
2021,Halibut Atlantic,Stonington,Hancock,C,Live Pounds,1795.15,14346.25,15,10
2021,Herring Atlantic,Other Maine,Not-Specified,UK,Live Pounds,483750,196847.5,31,9
2021,Herring Atlantic,Portland,Cumberland,F,Live Pounds,2387900,859280,31,6
2021,Herring Atlantic,Rockland,Knox,D,Live Pounds,2158200,853270,40,5
2021,Kelp Sugar,Other Maine,Not-Specified,UK,Live Pounds,938719.5,593794.21,164,29
2021,Lobster American,Addison,Washington,A,Live Pounds,1472362.81,9306710.386,3914,83
2021,Lobster American,Bailey Island,Cumberland,F,Live Pounds,1546676.72,10460709.81,4180,69
2021,Lobster American,Bar Harbor,Hancock,B,Live Pounds,1007233.1,7433571.721,1934,42
2021,Lobster American,Bass Harbor,Hancock,B,Live Pounds,1784345,13124593.82,4192,76
2021,Lobster American,Beals,Washington,A,Live Pounds,6030283.5,33293964.45,14050,290
2021,Lobster American,Belfast,Waldo,D,Live Pounds,154020,1044928.03,640,36
2021,Lobster American,Bernard,Hancock,B,Live Pounds,801324.1,5804213.29,1905,44
2021,Lobster American,Biddeford Pool,York,G,Live Pounds,160118.3,1107322.045,627,16
2021,Lobster American,Blue Hill,Hancock,C,Live Pounds,729025.61,5194819.642,2717,59
2021,Lobster American,Boothbay,Lincoln,E,Live Pounds,445659.7,3093536.27,2168,38
2021,Lobster American,Boothbay Harbor,Lincoln,E,Live Pounds,1647716.3,11267026.72,3924,59
2021,Lobster American,Bremen,Lincoln,D,Live Pounds,575330,3778753.4,3246,57
2021,Lobster American,Bucks Harbor,Washington,A,Live Pounds,74759,514791.96,126,6
2021,Lobster American,Cape Elizabeth,Cumberland,F,Live Pounds,47252,352300,405,11
2021,Lobster American,Cape Porpoise,York,G,Live Pounds,1071257.27,7313699.571,3263,36
2021,Lobster American,Chebeague Island,Cumberland,F,Live Pounds,943052.5,6634057.825,2646,63
2021,Lobster American,Corea,Hancock,A,Live Pounds,1982973.4,12901658.69,3979,51
2021,Lobster American,Cundys Harbor,Cumberland,F,Live Pounds,2909662.5,19258382.59,7598,102
2021,Lobster American,Cushing,Knox,D,Live Pounds,2064435.1,14577396.8,3632,61
2021,Lobster American,Cutler,Washington,A,Live Pounds,1148784.5,6104645.595,1977,48
2021,Lobster American,Deer Isle,Hancock,C,Live Pounds,744283,5215914.65,1408,19
2021,Lobster American,Ellsworth,Hancock,B,Live Pounds,30292,224660.85,103,3
2021,Lobster American,Falmouth,Cumberland,F,Live Pounds,109419,769777.1,293,6
2021,Lobster American,Five Islands,Sagadahoc,E,Live Pounds,466128.84,3206687.955,1732,50
2021,Lobster American,Freeport,Cumberland,F,Live Pounds,241584.25,1692284.21,447,11
2021,Lobster American,Frenchboro,Hancock,B,Live Pounds,180718.99,1281510.08,506,6
2021,Lobster American,Friendship,Knox,D,Live Pounds,5806323.65,39807576.52,12303,176
2021,Lobster American,Georgetown,Sagadahoc,E,Live Pounds,335700,2272782.15,990,24
2021,Lobster American,Gouldsboro,Hancock,A,Live Pounds,331880,2357658.9,886,16
2021,Lobster American,Gouldsboro,Hancock,B,Live Pounds,353097,2478263.5,938,16
2021,Lobster American,Hancock,Hancock,B,Live Pounds,416868,2913625.35,1243,27
2021,Lobster American,Harpswell,Cumberland,F,Live Pounds,3434243.41,23242699.03,8184,132
2021,Lobster American,Harrington,Washington,A,Live Pounds,2221483.5,15362198.55,2476,57
2021,Lobster American,Jonesport,Washington,A,Live Pounds,2120382.65,12267243.09,4578,121
2021,Lobster American,Kittery,York,G,Live Pounds,1342966.4,9124701.476,4439,57
2021,Lobster American,Lamoine,Hancock,B,Live Pounds,46040.8,342921.11,167,6
2021,Lobster American,Long Island,Cumberland,F,Live Pounds,144945.98,1008344.7,564,14
2021,Lobster American,Machiasport,Washington,A,Live Pounds,1578649.4,9021420.29,3491,63
2021,Lobster American,Matinicus,Knox,C,Live Pounds,1132712,8028881.694,2304,61
2021,Lobster American,Milbridge,Washington,A,Live Pounds,2602577.5,17166097.17,6273,96
2021,Lobster American,Monhegan,Lincoln,D,Live Pounds,3280.28,27911.96,16,3
2021,Lobster American,New Harbor,Lincoln,E,Live Pounds,1211915.09,7894008.898,3056,45
2021,Lobster American,Northeast Harbor,Hancock,B,Live Pounds,153594.45,1158243.81,328,10
2021,Lobster American,Ogunquit,York,G,Live Pounds,683088.2,4669323.93,1405,19
2021,Lobster American,Other Hancock,Hancock,B,Live Pounds,477450.1,3499289.345,901,25
2021,Lobster American,Other Hancock,Hancock,UK,Live Pounds,16993.91,129205.406,118,4
2021,Lobster American,Other Maine,Not-Specified,UK,Live Pounds,10188969.57,71094091.84,22865,498
2021,Lobster American,Owls Head,Knox,D,Live Pounds,2168727.65,15203689.8,4074,79
2021,Lobster American,Pemaquid,Lincoln,E,Live Pounds,124285,854694.68,645,7
2021,Lobster American,Phippsburg,Sagadahoc,E,Live Pounds,108405.85,750554.99,629,16
2021,Lobster American,Port Clyde,Knox,D,Live Pounds,1804022,11878622.65,3717,60
2021,Lobster American,Portland,Cumberland,F,Live Pounds,3670456.2,25607718.65,8192,165
2021,Lobster American,Prospect Harbor,Hancock,A,Live Pounds,1174447,8096353.35,2095,32
2021,Lobster American,Rockport,Knox,D,Live Pounds,480627.28,3408797.33,1375,22
2021,Lobster American,Round Pond,Lincoln,D,Live Pounds,244179,1613541.35,1491,29
2021,Lobster American,Scarborough,Cumberland,G,Live Pounds,652252.9,4608487.789,2020,30
2021,Lobster American,Sorrento,Hancock,B,Live Pounds,575163,4067444.35,900,17
2021,Lobster American,South Bristol,Lincoln,E,Live Pounds,1564780,10284414.93,4793,87
2021,Lobster American,Southport,Lincoln,E,Live Pounds,498776,3340813.1,2103,23
2021,Lobster American,Southwest Harbor,Hancock,B,Live Pounds,2806977.55,20795869.88,6006,113
2021,Lobster American,Spruce Head,Knox,D,Live Pounds,4560057.2,30702721.4,8864,165
2021,Lobster American,St. George,Knox,D,Live Pounds,144206,1041959.05,219,11
2021,Lobster American,Steuben,Washington,A,Live Pounds,2206382.85,14607679.31,4575,82
2021,Lobster American,Stonington,Hancock,C,Live Pounds,11738298.45,76166259.83,26983,379
2021,Lobster American,Sullivan,Hancock,B,Live Pounds,129769,924375.25,279,5
2021,Lobster American,Tenants Harbor,Knox,D,Live Pounds,2047624,13716115.65,5000,103
2021,Lobster American,Trenton,Hancock,B,Live Pounds,178316.8,1322726.58,478,17
2021,Lobster American,Vinalhaven,Knox,C,Live Pounds,7839728.8,55372980.02,15798,207
2021,Lobster American,Wells,York,G,Live Pounds,131455.84,889005.275,313,8
2021,Lobster American,Westport Island,Lincoln,E,Live Pounds,120324.24,785784.738,362,10
2021,Lobster American,Winter Harbor,Hancock,B,Live Pounds,1669465.45,10620707.33,3267,42
2021,Lobster American,York,York,G,Live Pounds,968354.85,6682328.6,1828,21
2021,Mackerel Atlantic,Portland,Cumberland,F,Live Pounds,1204378.5,422139,11,3
2021,Menhaden Atlantic,Bailey Island,Cumberland,F,Live Pounds,665090,286653.79,22,9
2021,Menhaden Atlantic,Bass Harbor,Hancock,B,Live Pounds,28560,12309.36,0,3
2021,Menhaden Atlantic,Belfast,Waldo,D,Live Pounds,203931,87894.261,0,4
2021,Menhaden Atlantic,Blue Hill,Hancock,C,Live Pounds,23920,10309.52,0,3
2021,Menhaden Atlantic,Blue Hill,Hancock,UK,Live Pounds,3425,1476.175,0,2
2021,Menhaden Atlantic,Boothbay,Lincoln,E,Live Pounds,19640,8464.84,0,3
2021,Menhaden Atlantic,Boothbay Harbor,Lincoln,E,Live Pounds,714544,307968.464,1,12
2021,Menhaden Atlantic,Boothbay Harbor,Lincoln,UK,Live Pounds,29050,12520.55,0,3
2021,Menhaden Atlantic,Bremen,Lincoln,D,Live Pounds,858050,369819.55,0,9
2021,Menhaden Atlantic,Chebeague Island,Cumberland,F,Live Pounds,23100,9956.1,1,3
2021,Menhaden Atlantic,Cundys Harbor,Cumberland,F,Live Pounds,793108,341829.548,1,17
2021,Menhaden Atlantic,Cushing,Knox,D,Live Pounds,500590,215754.29,0,7
2021,Menhaden Atlantic,Deer Isle,Hancock,C,Live Pounds,104090,44862.787,0,5
2021,Menhaden Atlantic,Freeport,Cumberland,F,Live Pounds,282974,121961.794,0,5
2021,Menhaden Atlantic,Friendship,Knox,D,Live Pounds,2221961,957665.191,123,22
2021,Menhaden Atlantic,Harpswell,Cumberland,F,Live Pounds,2427345,1046185.695,5,30
2021,Menhaden Atlantic,Jonesport,Washington,A,Live Pounds,11430,4926.33,0,3
2021,Menhaden Atlantic,Lamoine,Hancock,B,Live Pounds,91980,39643.38,0,5
2021,Menhaden Atlantic,Long Island,Cumberland,F,Live Pounds,70510,30389.81,0,4
2021,Menhaden Atlantic,Milbridge,Washington,A,Live Pounds,295110,127192.41,0,8
2021,Menhaden Atlantic,New Harbor,Lincoln,E,Live Pounds,737775,317981.025,1,11
2021,Menhaden Atlantic,North Haven,Knox,C,Live Pounds,135213,58276.803,0,3
2021,Menhaden Atlantic,Other Maine,Not-Specified,UK,Live Pounds,1610983.8,694334.015,25,54
2021,Menhaden Atlantic,Owls Head,Knox,D,Live Pounds,168062.5,72434.937,0,4
2021,Menhaden Atlantic,Phippsburg,Sagadahoc,E,Live Pounds,343432,148019.192,0,14
2021,Menhaden Atlantic,Port Clyde,Knox,D,Live Pounds,573640,247238.84,0,9
2021,Menhaden Atlantic,Portland,Cumberland,F,Live Pounds,3134988.3,1351179.957,113,45
2021,Menhaden Atlantic,Rockland,Knox,D,Live Pounds,763802.5,329198.877,3,19
2021,Menhaden Atlantic,Searsport,Waldo,D,Live Pounds,2995,1290.845,0,4
2021,Menhaden Atlantic,Sebasco,Sagadahoc,F,Live Pounds,184950,79713.45,6,7
2021,Menhaden Atlantic,Small Point,Sagadahoc,E,Live Pounds,74500,32109.5,0,4
2021,Menhaden Atlantic,Sorrento,Hancock,B,Live Pounds,1210651,521790.581,88,7
2021,Menhaden Atlantic,South Bristol,Lincoln,E,Live Pounds,959312,413463.472,65,8
2021,Menhaden Atlantic,Southwest Harbor,Hancock,B,Live Pounds,143221,61728.251,21,6
2021,Menhaden Atlantic,Spruce Head,Knox,D,Live Pounds,558965,240913.915,0,9
2021,Menhaden Atlantic,Spruce Head Island,Knox,UK,Live Pounds,1072230,462131.13,0,9
2021,Menhaden Atlantic,St. George,Knox,D,Live Pounds,56690,24433.39,5,3
2021,Menhaden Atlantic,Stockton Springs,Waldo,D,Live Pounds,7671,3306.201,0,3
2021,Menhaden Atlantic,Stonington,Hancock,C,Live Pounds,1682625.7,725211.676,0,30
2021,Menhaden Atlantic,Swans Island,Hancock,B,Live Pounds,14680,6327.08,1,6
2021,Menhaden Atlantic,Tenants Harbor,Knox,D,Live Pounds,584594,251960.014,31,16
2021,Menhaden Atlantic,UK,UK,UK,Live Pounds,238000,102578,33,7
2021,Menhaden Atlantic,Vinalhaven,Knox,C,Live Pounds,409198.5,176364.553,19,14
2021,Menhaden Atlantic,Waldoboro,Lincoln,D,Live Pounds,22660,9766.46,0,4
2021,Menhaden Atlantic,West Point,Sagadahoc,F,Live Pounds,40600,17498.6,0,5
2021,Menhaden Atlantic,Yarmouth,Cumberland,F,Live Pounds,9780,4215.18,0,6
2021,Monkfish,Other Maine,Not-Specified,UK,Live Pounds,450600.36,318368.47,110,6
2021,Monkfish,Portland,Cumberland,F,Live Pounds,574834.76,387987.59,335,25
2021,Mussel Blue Sea,Other Maine,Not-Specified,UK,Live Pounds,10226945.04,7249451.94,1158,14
2021,Oyster Eastern / American,Bar Harbor,Hancock,B,Live Pounds,18659.2,69411.81,168,3
2021,Oyster Eastern / American,Bristol,Lincoln,D,Live Pounds,41968.88,129758.57,1,3
2021,Oyster Eastern / American,Brunswick,Cumberland,F,Live Pounds,429762.5,1162494.95,261,19
2021,Oyster Eastern / American,Chebeague Island,Cumberland,F,Live Pounds,17381.09,62446.97,40,3
2021,Oyster Eastern / American,Damariscotta,Lincoln,E,Live Pounds,1696822.57,4547776.94,541,21
2021,Oyster Eastern / American,Edgecomb,Lincoln,E,Live Pounds,1584927.98,4020344.84,41,9
2021,Oyster Eastern / American,Freeport,Cumberland,F,Live Pounds,209546.51,604347.36,373,14
2021,Oyster Eastern / American,Friendship,Knox,D,Live Pounds,6240.39,14338.02,40,4
2021,Oyster Eastern / American,Georgetown,Sagadahoc,E,Live Pounds,156561.03,532052.13,210,12
2021,Oyster Eastern / American,Harpswell,Cumberland,F,Live Pounds,357174.82,954609.28,351,22
2021,Oyster Eastern / American,New Meadows,Sagadahoc,UK,Live Pounds,52545.62,159746.11,204,10
2021,Oyster Eastern / American,Newcastle,Lincoln,E,Live Pounds,17281.2,48745.72,43,5
2021,Oyster Eastern / American,North Haven,Knox,C,Live Pounds,24471.16,61512.27,27,3
2021,Oyster Eastern / American,Other Maine,Not-Specified,UK,Live Pounds,2918747.99,5213122.21,738,61
2021,Oyster Eastern / American,Pine Point,Cumberland,G,Live Pounds,27660.28,88472.45,58,4
2021,Oyster Eastern / American,Port Clyde,Knox,D,Live Pounds,4732.03,16187.14,10,3
2021,Oyster Eastern / American,Portland,Cumberland,F,Live Pounds,119438.27,396394.03,274,16
2021,Oyster Eastern / American,South Bristol,Lincoln,E,Live Pounds,380237.74,1017078.24,163,6
2021,Oyster Eastern / American,South Thomaston,Knox,D,Live Pounds,111968.03,305170.33,147,3
2021,Oyster Eastern / American,Swans Island,Hancock,B,Live Pounds,11492.32,37358.31,50,5
2021,Oyster Eastern / American,Trenton,Hancock,B,Live Pounds,92400.18,223201.82,126,4
2021,Oyster Eastern / American,West Bath,Sagadahoc,E,Live Pounds,229835.23,742006.62,400,11
2021,Oyster Eastern / American,Yarmouth,Cumberland,F,Live Pounds,85272.05,216078.78,143,9
2021,Oyster European Flat,Brunswick,Cumberland,F,Live Pounds,2711.37,6390.2,24,3
2021,Oyster European Flat,Harpswell,Cumberland,F,Live Pounds,16192.95,33745,42,6
2021,Oyster European Flat,Other Maine,Not-Specified,UK,Live Pounds,37072.96,106183.19,42,5
2021,Oyster European Flat,West Bath,Sagadahoc,E,Live Pounds,811.38,1686.6,5,4
2021,Periwinkle Common,Cushing,Knox,D,Live Pounds,1554.19,2195.1,5,4
2021,Periwinkle Common,Lubec,Washington,A,Live Pounds,37488.28,61427.726,403,45
2021,Periwinkle Common,Machiasport,Washington,A,Live Pounds,2417.42,3341.575,22,9
2021,Periwinkle Common,Other Maine,Not-Specified,UK,Live Pounds,323879.46,525281.145,2450,233
2021,Periwinkle Common,Pembroke,Washington,A,Live Pounds,2907.57,3850.69,53,19
2021,Periwinkle Common,Perry,Washington,A,Live Pounds,127919.54,225648.07,1688,182
2021,Plaice American (Dab),Other Maine,Not-Specified,UK,Live Pounds,34687.3,63034.58,180,20
2021,Pollock,Other Maine,Not-Specified,UK,Live Pounds,17198.01,32505.68,82,6
2021,Pollock,Portland,Cumberland,F,Live Pounds,305617.88,607547.48,234,18
2021,Redfish Acadian Ocean Perch,Other Maine,Not-Specified,UK,Live Pounds,24648.36,17778.67,147,18
2021,Rockweed,Other Maine,Not-Specified,UK,Live Pounds,15824186,1344769.807,1338,42
2021,Sandworms,Other Maine,Not-Specified,UK,Live Pounds,197651.95,1973168.34,7807,178
2021,Scallop Sea,Beals,Washington,A,Meat Pounds,74529,1154026.923,740,37
2021,Scallop Sea,Brooklin,Hancock,C,Meat Pounds,2739,57079.5,31,4
2021,Scallop Sea,Bucks Harbor,Washington,A,Meat Pounds,12569,233608.58,103,16
2021,Scallop Sea,Cutler,Washington,A,Meat Pounds,59101,885039.87,516,29
2021,Scallop Sea,Eastport,Washington,A,Meat Pounds,39507,623925.59,475,36
2021,Scallop Sea,Edmunds,Washington,A,Meat Pounds,14525,235635.04,173,17
2021,Scallop Sea,Gouldsboro,Hancock,A,Meat Pounds,2270,45992,23,6
2021,Scallop Sea,Jonesport,Washington,A,Meat Pounds,23041,388668.483,225,28
2021,Scallop Sea,Lubec,Washington,A,Meat Pounds,60120,924076.332,690,45
2021,Scallop Sea,Machiasport,Washington,A,Meat Pounds,13352,208640.793,111,14
2021,Scallop Sea,Milbridge,Washington,A,Meat Pounds,6862,108888.25,73,11
2021,Scallop Sea,Other Maine,Not-Specified,UK,Meat Pounds,78672,1325684.083,864,89
2021,Scallop Sea,Pembroke,Washington,A,Meat Pounds,58466,916706.21,699,77
2021,Scallop Sea,Perry,Washington,A,Meat Pounds,16605,308594.95,205,29
2021,Scallop Sea,Portland,Cumberland,F,Meat Pounds,22363,334794.21,153,15
2021,Scallop Sea,South Thomaston,Knox,D,Meat Pounds,1865,25640.5,37,3
2021,Scallop Sea,Spruce Head,Knox,D,Meat Pounds,21787,332945.96,212,18
2021,Scallop Sea,Steuben,Washington,A,Meat Pounds,2726,47980.2,32,5
2021,Scallop Sea,Stonington,Hancock,C,Meat Pounds,67084,1170787.67,862,47
2021,Scallop Sea,Winter Harbor,Hancock,B,Meat Pounds,1582,25761,24,3
2021,Sea Urchin,Lubec,Washington,A,Live Pounds,160098,483805.85,319,45
2021,Sea Urchin,Other Maine,Not-Specified,UK,Live Pounds,464224,1478027.28,898,81
2021,Sea Urchin,Rockland,Knox,D,Live Pounds,188776,736410.06,247,25
2021,Sea Urchin,Stonington,Hancock,C,Live Pounds,81418,207285.2,157,21
2021,Skate Barndoor,Portland,Cumberland,F,Live Pounds,1654,2783.91,18,3
2021,Squid Short-Finned,Other Maine,Not-Specified,UK,Live Pounds,745.7,3030.5,9,3
2021,Tuna Atlantic Bluefin,Cushing,Knox,D,Live Pounds,14003,78921.52,35,5
2021,Tuna Atlantic Bluefin,Friendship,Knox,D,Live Pounds,13978.04,89979.09,32,11
2021,Tuna Atlantic Bluefin,Harpswell,Cumberland,F,Live Pounds,25478.75,135541.87,62,17
2021,Tuna Atlantic Bluefin,Kennebunkport,York,G,Live Pounds,12055.15,70144.66,33,12
2021,Tuna Atlantic Bluefin,Kittery,York,G,Live Pounds,1880,11035.5,6,3
2021,Tuna Atlantic Bluefin,Ogunquit,York,G,Live Pounds,17856.25,107713.24,25,6
2021,Tuna Atlantic Bluefin,Other Maine,Not-Specified,UK,Live Pounds,97386.25,526355.33,239,70
2021,Tuna Atlantic Bluefin,Portland,Cumberland,F,Live Pounds,126279.13,702807.91,287,57
2021,Tuna Atlantic Bluefin,Saco,York,G,Live Pounds,44683.75,239005.71,120,23
2021,Tuna Atlantic Bluefin,South Bristol,Lincoln,E,Live Pounds,7681.41,46230.64,19,8
